Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,No,Travel_Rarely,520,Research & Development,4,2,Marketing,4384,4,Male,34,3,3,Research Director,1,Single,9267,9894,4,No,17,4,2,1,21,2,3,16,0,1,1
56,No,Travel_Rarely,1326,Sales,8,4,Life Sciences,4385,4,Male,86,4,2,Sales Representative,1,Married,5870,26317,0,No,16,4,4,2,9,5,2,2,2,2,0
38,No,Travel_Frequently,376,Research & Development,5,4,Medical,4386,4,Male,65,4,1,Healthcare Representative,4,Divorced,2627,12499,3,No,11,3,4,2,40,3,3,40,2,0,3
38,No,Non-Travel,183,Sales,2,4,Medical,4387,2,Female,96,1,2,Sales Executive,1,Divorced,5045,15689,1,Yes,16,3,4,0,18,2,4,2,2,0,2
30,No,Travel_Rarely,692,Research & Development,10,3,Life Sciences,4388,1,Male,33,4,1,Research Scientist,2,Single,3129,9598,1,No,16,4,1,0,26,4,4,22,5,3,2
25,Yes,Travel_Rarely,780,Research & Development,18,3,Medical,4389,1,Male,73,3,3,Research Scientist,3,Divorced,6944,10032,1,Yes,16,3,1,1,14,2,3,10,2,0,3
50,No,Travel_Rarely,212,Research & Development,6,3,Technical Degree,4390,3,Male,61,3,1,Manager,3,Married,2357,24617,0,Yes,16,3,1,0,10,1,2,9,2,3,9
28,No,Travel_Rarely,557,Sales,2,4,Life Sciences,4391,3,Male,78,2,2,Manager,1,Married,6233,19181,2,No,14,3,4,0,26,4,3,3,0,2,1
34,No,Travel_Frequently,1007,Research & Development,29,4,Other,4392,1,Male,30,2,5,Research Scientist,3,Single,15005,4211,0,No,16,3,2,0,15,2,3,0,0,0,0
32,No,Travel_Rarely,245,Sales,10,4,Life Sciences,4393,4,Female,54,3,2,Sales Representative,4,Married,5852,3801,1,No,13,3,3,0,9,0,3,5,0,0,2
40,Yes,Travel_Rarely,391,Research & Development,29,2,Life Sciences,4394,4,Male,56,3,4,Laboratory Technician,3,Divorced,11901,6208,0,Yes,14,3,4,0,13,2,3,4,2,4,4
27,Yes,Travel_Rarely,1315,Sales,23,3,Life Sciences,4395,3,Male,100,3,1,Sales Representative,1,Divorced,2160,8790,1,No,15,3,1,0,13,6,2,8,0,4,2
54,Yes,Travel_Rarely,262,Research & Development,7,4,Medical,4396,2,Female,84,3,4,Research Scientist,1,Married,12027,25850,3,No,11,4,3,0,25,2,1,0,0,0,0
39,No,Travel_Rarely,438,Research & Development,1,3,Medical,4397,4,Male,55,1,3,Manager,2,Divorced,9757,10119,2,No,17,3,2,0,16,2,3,0,0,0,0
18,No,Travel_Rarely,1342,Sales,2,1,Technical Degree,4398,4,Male,61,3,4,Manager,4,Divorced,12978,12026,0,No,14,3,2,0,14,3,2,0,0,0,0
34,No,Non-Travel,1020,Research & Development,1,3,Medical,4399,1,Male,55,1,3,Manager,1,Single,7241,11002,1,No,14,3,2,0,10,3,3,10,5,3,2
37,No,Non-Travel,1087,Research & Development,3,1,Life Sciences,4400,4,Male,40,4,2,Research Director,3,Married,6448,13876,1,Yes,14,3,2,0,19,1,3,5,0,0,0
42,No,Travel_Rarely,445,Research & Development,9,4,Other,4401,3,Male,90,3,2,Laboratory Technician,4,Divorced,6251,16557,2,Yes,18,3,1,1,8,0,3,8,6,0,8
19,No,Travel_Rarely,1350,Research & Development,2,2,Technical Degree,4402,1,Male,85,3,2,Manager,4,Divorced,5795,7201,2,No,13,4,3,0,13,3,3,8,1,2,8
32,No,Travel_Frequently,1089,Research & Development,1,3,Medical,4403,3,Female,32,3,4,Research Director,1,Married,11268,14592,1,No,12,4,2,1,12,2,3,8,1,0,1
25,No,Non-Travel,272,Research & Development,7,1,Technical Degree,4404,1,Female,68,3,3,Research Scientist,3,Single,9841,21596,5,Yes,16,3,2,2,3,2,3,3,2,0,0
35,Yes,Travel_Rarely,1234,Research & Development,3,2,Marketing,4405,4,Male,52,2,1,Laboratory Technician,1,Married,2574,10524,0,No,11,4,4,3,9,3,3,2,2,2,0
29,Yes,Travel_Rarely,728,Sales,5,1,Other,4406,1,Male,88,3,1,Sales Representative,4,Married,3221,11374,2,No,11,3,2,0,18,3,2,9,0,1,5
30,Yes,Travel_Frequently,1343,Sales,1,3,Medical,4407,3,Female,91,4,2,Sales Executive,4,Married,5365,4451,5,Yes,12,3,1,0,15,3,3,5,1,0,5
18,No,Travel_Frequently,1063,Research & Development,2,3,Life Sciences,4408,2,Female,55,3,1,Healthcare Representative,1,Single,2329,7164,0,No,12,3,4,0,25,3,1,25,0,1,4
25,No,Travel_Rarely,110,Sales,27,4,Medical,4409,1,Female,31,3,2,Sales Executive,2,Single,4154,18500,0,No,16,4,4,0,11,3,3,11,11,0,3
33,No,Travel_Rarely,868,Sales,1,1,Medical,4410,3,Male,92,3,5,Sales Executive,4,Single,17355,15350,2,No,11,3,3,1,13,2,2,9,7,2,4
48,No,Travel_Frequently,910,Research & Development,1,3,Life Sciences,4411,3,Male,77,2,2,Research Scientist,4,Divorced,4397,14678,5,Yes,18,3,4,2,12,2,1,6,4,2,6
35,No,Travel_Rarely,1414,Research & Development,21,2,Technical Degree,4412,3,Female,39,2,1,Research Director,1,Married,2254,15489,1,No,16,3,4,1,15,3,3,13,0,0,0
41,Yes,Travel_Frequently,356,Sales,2,3,Medical,4413,3,Male,79,2,1,Sales Representative,1,Married,2177,20627,0,No,16,3,4,1,14,4,3,4,0,0,3
42,No,Travel_Rarely,995,Research & Development,5,4,Life Sciences,4414,4,Male,62,3,1,Research Scientist,2,Married,2841,26721,5,No,13,3,4,0,12,4,3,6,2,4,6
39,No,Travel_Rarely,1145,Research & Development,1,2,Medical,4415,4,Female,92,2,5,Manufacturing Director,1,Single,13736,22901,0,No,18,3,4,0,18,3,3,18,4,0,3
32,No,Travel_Rarely,220,Research & Development,3,3,Medical,4416,4,Female,79,1,4,Laboratory Technician,2,Married,12267,15988,0,No,12,3,3,3,10,2,3,10,1,2,8
33,No,Non-Travel,598,Research & Development,4,4,Technical Degree,4417,3,Female,91,2,4,Healthcare Representative,4,Married,15456,3224,1,Yes,11,3,1,1,21,3,3,8,0,5,1
41,Yes,Travel_Rarely,842,Sales,13,3,Marketing,4418,3,Female,33,3,1,Sales Representative,2,Married,2562,24948,3,No,15,3,4,0,17,3,3,2,0,0,0
38,No,Travel_Frequently,404,Research & Development,2,1,Life Sciences,4419,4,Female,63,2,3,Manufacturing Director,2,Married,8799,21932,1,Yes,13,3,4,1,13,3,2,13,1,3,1
51,No,Travel_Frequently,1496,Human Resources,21,1,Life Sciences,4420,1,Male,48,2,4,Human Resources,4,Married,11341,10426,0,No,14,3,2,3,6,4,4,6,5,0,4
31,Yes,Travel_Rarely,1286,Sales,5,2,Marketing,4421,4,Male,50,3,2,Manager,2,Single,5764,2498,5,Yes,11,3,1,0,4,3,3,4,1,1,4
37,No,Travel_Rarely,291,Research & Development,9,4,Medical,4422,1,Female,79,3,1,Manufacturing Director,1,Married,3119,15124,5,No,17,3,3,0,19,3,3,5,2,0,3
46,No,Travel_Frequently,266,Sales,16,4,Life Sciences,4423,1,Male,96,3,4,Manager,3,Single,12191,8281,6,No,17,3,3,3,14,4,3,6,6,2,6
44,No,Travel_Rarely,441,Sales,1,3,Medical,4424,4,Male,84,3,1,Manager,4,Single,2138,10380,0,No,11,3,1,0,6,6,3,0,0,0,0
28,No,Travel_Rarely,1127,Research & Development,15,4,Technical Degree,4425,4,Female,98,3,2,Manager,1,Single,4860,23671,3,Yes,17,3,1,2,16,3,1,5,3,0,5
23,No,Travel_Frequently,1302,Research & Development,1,1,Other,4426,4,Female,69,3,1,Manager,2,Single,2966,26143,1,No,11,3,3,1,13,2,3,11,4,1,3
49,No,Travel_Rarely,284,Research & Development,21,2,Marketing,4427,4,Female,43,2,3,Research Director,4,Married,10088,22940,2,No,14,3,2,0,4,2,3,4,0,0,0
38,No,Travel_Frequently,807,Research & Development,24,3,Marketing,4428,4,Female,48,3,2,Manager,2,Married,4171,10909,2,No,20,3,4,1,13,3,3,10,1,1,0
38,No,Travel_Frequently,917,Sales,1,3,Life Sciences,4429,3,Male,69,4,3,Sales Executive,3,Single,8564,2304,0,No,16,3,2,0,33,2,3,33,2,2,3
25,Yes,Travel_Rarely,1109,Research & Development,1,3,Life Sciences,4430,4,Male,30,3,1,Research Scientist,4,Divorced,3206,5268,0,No,17,3,4,0,21,0,3,21,5,0,4
32,No,Travel_Rarely,957,Research & Development,6,5,Medical,4431,1,Male,97,3,1,Research Director,2,Divorced,3163,15753,1,No,14,3,3,0,12,2,3,0,0,0,0
38,Yes,Travel_Rarely,984,Sales,1,4,Life Sciences,4432,3,Female,51,3,1,Sales Executive,3,Single,3056,7874,1,No,11,4,4,0,4,1,4,1,1,0,1
38,Yes,Travel_Rarely,377,Research & Development,4,3,Medical,4433,3,Male,55,4,1,Manager,4,Single,2536,18034,0,Yes,14,3,3,0,14,2,2,13,5,0,3
35,No,Travel_Rarely,327,Sales,29,3,Other,4434,3,Male,87,2,5,Manager,1,Married,15625,20676,0,Yes,21,3,2,0,20,5,3,7,7,3,2
30,No,Travel_Frequently,482,Sales,1,4,Technical Degree,4435,4,Male,55,3,1,Manager,2,Married,2452,4026,1,No,11,3,4,0,17,3,3,4,4,2,4
57,No,Travel_Rarely,494,Research & Development,1,1,Medical,4436,2,Male,63,3,4,Laboratory Technician,4,Married,14587,15489,0,No,20,3,4,1,6,0,1,6,4,0,1
46,No,Travel_Rarely,1380,Sales,8,4,Other,4437,2,Male,43,3,5,Manager,3,Married,16604,22948,0,No,16,3,1,0,6,0,3,6,4,0,0
29,Yes,Travel_Rarely,702,Research & Development,2,2,Life Sciences,4438,4,Male,40,3,4,Manufacturing Director,4,Married,14549,14471,4,No,13,3,3,1,15,2,3,15,1,0,5
43,No,Travel_Rarely,233,Human Resources,4,3,Life Sciences,4439,3,Female,73,3,5,Manager,2,Divorced,19193,3066,2,No,19,4,3,2,14,2,4,1,1,0,1
38,No,Travel_Rarely,1080,Sales,5,3,Other,4440,2,Male,92,2,2,Sales Executive,1,Married,5402,24140,1,No,11,3,3,0,1,5,3,0,0,0,0
44,No,Travel_Rarely,121,Research & Development,7,4,Marketing,4441,4,Female,37,4,1,Laboratory Technician,2,Single,2542,10812,5,Yes,15,3,3,0,17,3,2,0,0,0,0
35,No,Travel_Frequently,116,Human Resources,2,4,Medical,4442,2,Male,35,2,3,Manager,2,Single,7167,5267,1,No,17,3,1,0,5,4,2,5,5,1,5
41,Yes,Travel_Frequently,116,Sales,4,2,Medical,4443,4,Male,78,2,1,Sales Representative,4,Single,3043,21852,0,No,15,3,2,0,9,3,4,5,3,0,5
52,No,Travel_Rarely,646,Research & Development,5,4,Medical,4444,4,Female,92,3,1,Manager,3,Single,2684,17600,1,No,15,3,3,2,3,3,3,3,3,3,1
19,No,Travel_Rarely,1339,Research & Development,9,2,Marketing,4445,2,Female,84,2,2,Research Scientist,3,Single,4782,13122,1,No,14,3,4,1,5,2,4,5,0,0,5
32,No,Travel_Rarely,804,Sales,1,4,Medical,4446,3,Male,70,3,2,Sales Representative,2,Married,5019,9945,2,No,13,3,2,1,17,4,2,4,4,1,2
50,No,Travel_Rarely,1464,Research & Development,17,2,Medical,4447,3,Male,81,3,3,Manager,3,Married,7043,14494,0,No,14,3,4,3,21,3,3,5,5,1,4
34,Yes,Travel_Rarely,831,Research & Development,2,4,Medical,4448,4,Male,72,3,2,Research Director,2,Single,5525,5376,1,No,18,3,3,0,13,0,4,10,1,0,3
34,No,Travel_Rarely,924,Research & Development,3,2,Life Sciences,4449,2,Female,47,1,5,Research Scientist,2,Married,19999,2935,1,Yes,13,3,3,0,2,4,4,1,1,1,1
59,No,Travel_Rarely,1188,Research & Development,10,3,Marketing,4450,2,Male,65,2,1,Healthcare Representative,2,Single,2468,25007,3,No,11,3,3,0,15,1,3,15,0,1,9
36,No,Travel_Rarely,611,Research & Development,9,3,Medical,4451,2,Male,77,3,2,Manufacturing Director,4,Married,4505,16902,2,No,11,3,1,0,6,4,3,0,0,0,0
26,Yes,Travel_Frequently,1451,Research & Development,1,4,Life Sciences,4452,3,Male,90,3,1,Research Scientist,1,Divorced,2704,18966,7,Yes,15,3,4,1,28,2,3,7,0,0,7
34,No,Travel_Rarely,486,Research & Development,3,4,Life Sciences,4453,2,Male,30,3,3,Healthcare Representative,3,Single,7329,23002,4,No,15,3,4,2,17,2,3,7,4,1,1
44,Yes,Travel_Rarely,761,Sales,7,5,Life Sciences,4454,3,Female,32,3,3,Sales Representative,4,Single,8647,22861,5,No,11,3,2,0,14,1,2,14,0,0,8
22,No,Travel_Rarely,195,Human Resources,7,4,Marketing,4455,3,Male,71,3,3,Manager,1,Married,9195,24308,0,No,20,4,1,2,5,4,3,3,1,0,2
43,No,Travel_Frequently,1344,Research & Development,1,3,Life Sciences,4456,3,Male,92,3,2,Manufacturing Director,1,Divorced,5060,15206,4,No,19,3,4,0,12,3,3,12,2,8,0
52,No,Travel_Rarely,268,Sales,1,3,Life Sciences,4457,1,Male,74,3,2,Sales Representative,3,Divorced,6060,16115,0,No,13,3,4,1,8,3,2,2,2,2,0
39,Yes,Travel_Rarely,1077,Sales,14,2,Medical,4458,3,Male,42,2,2,Sales Representative,2,Married,4831,26154,0,Yes,17,4,4,1,16,3,2,0,0,0,0
36,Yes,Travel_Rarely,1345,Research & Development,29,4,Life Sciences,4459,3,Male,54,3,3,Research Director,3,Married,7191,25422,1,Yes,12,3,1,0,12,3,2,4,1,0,1
44,No,Non-Travel,1167,Sales,6,5,Other,4460,1,Female,94,3,3,Manager,2,Married,9310,3134,0,No,13,3,3,0,24,1,3,8,2,3,1
21,No,Travel_Rarely,280,Research & Development,4,4,Marketing,4461,4,Female,68,3,3,Healthcare Representative,2,Married,7014,24148,0,No,13,3,4,1,11,1,3,8,3,4,7
31,No,Travel_Rarely,1058,Research & Development,2,4,Life Sciences,4462,3,Male,51,3,3,Manager,3,Divorced,9181,16717,0,Yes,15,3,3,2,8,2,3,7,6,0,3
36,Yes,Travel_Rarely,1089,Research & Development,8,4,Life Sciences,4463,3,Male,99,1,1,Laboratory Technician,4,Single,2663,9987,3,No,20,3,4,0,12,3,3,0,0,0,0
21,No,Travel_Frequently,451,Research & Development,9,3,Life Sciences,4464,4,Male,41,3,3,Manufacturing Director,2,Married,6967,5550,0,Yes,11,3,1,2,20,2,2,20,9,0,1
44,No,Travel_Frequently,161,Sales,9,3,Medical,4465,1,Female,50,3,3,Sales Representative,4,Married,6429,12792,0,No,15,3,1,2,17,3,3,2,0,2,0
32,Yes,Travel_Rarely,676,Human Resources,3,3,Life Sciences,4466,3,Male,58,3,3,Human Resources,4,Married,9782,25659,6,No,19,3,4,0,13,4,3,0,0,0,0
33,Yes,Travel_Rarely,1077,Sales,18,4,Marketing,4467,4,Female,45,3,2,Manager,2,Married,5474,23900,0,Yes,15,3,4,3,15,2,3,2,1,1,2
26,No,Travel_Frequently,1196,Research & Development,18,3,Other,4468,3,Male,92,2,1,Research Scientist,1,Married,2906,5057,0,No,11,3,1,1,8,0,3,0,0,0,0
40,No,Travel_Rarely,783,Research & Development,3,4,Life Sciences,4469,4,Female,58,3,4,Research Director,4,Married,11691,20967,1,No,14,3,2,0,11,3,4,10,3,1,5
29,No,Travel_Rarely,1332,Research & Development,3,3,Medical,4470,4,Male,38,3,2,Research Director,3,Married,6352,23196,0,Yes,16,3,3,0,21,1,3,4,2,0,4
37,Yes,Travel_Rarely,883,Sales,7,2,Medical,4471,4,Male,85,3,2,Manager,1,Married,5730,9740,2,No,12,3,1,2,10,2,2,1,1,1,0
42,Yes,Travel_Rarely,338,Research & Development,10,4,Medical,4472,4,Female,67,3,5,Research Director,2,Single,19018,4967,2,No,15,4,3,0,16,2,3,1,1,1,0
29,No,Travel_Rarely,798,Research & Development,17,2,Marketing,4473,4,Male,54,2,2,Manager,1,Divorced,6141,26493,2,No,16,3,3,1,19,1,3,1,0,0,1
30,No,Travel_Rarely,1275,Research & Development,26,3,Technical Degree,4474,3,Female,77,4,1,Research Director,3,Married,2901,6269,1,No,12,4,4,1,21,2,4,21,0,2,0
41,Yes,Travel_Rarely,880,Sales,3,3,Life Sciences,4475,4,Male,30,3,2,Sales Executive,2,Married,4434,12278,2,Yes,14,3,4,3,8,3,2,8,0,4,4
37,No,Travel_Rarely,1198,Research & Development,1,3,Life Sciences,4476,1,Male,54,2,3,Research Director,1,Married,10064,14812,6,No,17,3,2,0,9,3,3,1,1,0,1
26,No,Non-Travel,756,Research & Development,15,1,Life Sciences,4477,4,Male,76,3,5,Laboratory Technician,2,Married,14195,24353,0,No,11,3,4,1,8,4,3,8,6,0,0
49,No,Travel_Rarely,360,Research & Development,10,4,Other,4478,4,Female,96,4,3,Laboratory Technician,3,Divorced,6574,23843,7,No,14,3,3,0,12,2,3,12,0,2,0
40,Yes,Travel_Rarely,556,Research & Development,23,1,Life Sciences,4479,3,Male,43,3,2,Healthcare Representative,3,Married,5674,15047,5,No,11,3,1,0,8,3,3,8,0,1,3
30,No,Travel_Frequently,1045,Sales,15,3,Other,4480,1,Male,70,3,3,Sales Executive,4,Married,8826,6835,4,Yes,11,3,2,0,11,2,3,3,0,1,0
45,No,Travel_Rarely,709,Research & Development,1,4,Medical,4481,3,Female,58,2,2,Research Scientist,4,Married,6334,18472,3,No,11,3,3,0,11,3,2,1,1,1,1
23,No,Travel_Rarely,403,Sales,3,3,Other,4482,3,Male,66,2,2,Manager,4,Divorced,5128,6873,0,No,14,3,4,0,2,3,1,1,1,1,0
42,No,Travel_Rarely,172,Sales,1,4,Life Sciences,4483,4,Male,70,3,2,Sales Executive,2,Married,5939,12215,4,Yes,17,3,3,0,0,3,3,0,0,0,0
47,No,Travel_Frequently,354,Research & Development,20,4,Medical,4484,4,Male,65,3,1,Research Director,2,Married,3229,25245,3,No,12,3,3,0,7,0,3,0,0,0,0
43,No,Travel_Frequently,1394,Research & Development,13,4,Life Sciences,4485,3,Male,57,1,1,Manager,2,Married,2751,18314,0,No,15,3,3,0,8,3,3,8,3,1,0
29,Yes,Travel_Rarely,873,Research & Development,15,1,Other,4486,2,Female,37,2,1,Research Director,4,Married,2296,13010,0,No,11,3,2,1,9,2,3,5,3,0,5
48,No,Travel_Frequently,533,Research & Development,13,2,Life Sciences,4487,2,Male,58,2,3,Research Scientist,3,Married,8214,25044,1,No,17,3,4,0,12,4,3,0,0,0,0
22,Yes,Travel_Rarely,468,Research & Development,7,4,Life Sciences,4488,2,Female,92,3,2,Research Scientist,3,Married,4460,25929,8,Yes,19,3,2,1,10,3,3,2,1,0,2
30,No,Travel_Rarely,1452,Research & Development,2,2,Marketing,4489,4,Female,50,3,2,Laboratory Technician,4,Married,5201,2800,0,Yes,13,4,2,0,18,2,3,4,1,0,1
30,Yes,Travel_Rarely,793,Research & Development,1,3,Medical,4490,3,Female,84,4,1,Healthcare Representative,4,Single,3203,24307,2,Yes,18,3,2,2,20,4,3,20,7,2,1
24,Yes,Travel_Frequently,815,Research & Development,1,2,Medical,4491,3,Male,80,3,5,Healthcare Representative,1,Married,19999,14908,2,No,15,3,2,1,19,1,3,19,1,0,10
24,No,Travel_Frequently,681,Research & Development,4,3,Life Sciences,4492,1,Male,66,1,1,Healthcare Representative,2,Divorced,2737,24912,1,No,11,3,1,2,17,3,2,17,1,0,0
29,Yes,Travel_Rarely,1224,Research & Development,2,4,Technical Degree,4493,3,Male,80,2,1,Manager,2,Married,2131,5282,0,No,15,4,4,2,13,3,4,9,1,1,3
23,Yes,Travel_Rarely,1290,Research & Development,25,4,Medical,4494,3,Female,36,1,4,Manufacturing Director,3,Married,13262,25345,5,No,11,3,4,0,14,3,3,1,1,0,1
25,Yes,Travel_Rarely,1442,Human Resources,4,4,Life Sciences,4495,3,Male,50,2,4,Human Resources,1,Married,13724,21006,4,No,15,3,3,1,12,3,3,7,0,2,3
18,Yes,Travel_Rarely,1090,Sales,14,1,Marketing,4496,3,Male,67,1,2,Sales Executive,2,Single,5630,6839,8,No,15,3,1,0,16,3,4,3,0,0,3
60,No,Non-Travel,502,Research & Development,7,2,Other,4497,3,Female,31,2,4,Manager,1,Single,14709,13963,4,No,12,3,2,1,13,2,3,5,4,1,5
45,No,Travel_Rarely,1280,Research & Development,1,1,Medical,4498,2,Female,43,1,3,Manufacturing Director,4,Single,6488,24321,2,No,13,3,4,2,16,3,3,2,2,0,0
41,No,Travel_Frequently,404,Research & Development,11,1,Marketing,4499,4,Male,78,3,1,Research Scientist,4,Married,2690,16089,1,No,13,3,2,0,16,0,3,0,0,0,0
28,No,Travel_Rarely,446,Research & Development,12,3,Medical,4500,3,Male,37,3,2,Manager,2,Married,5459,5241,2,No,15,4,2,0,16,2,3,6,3,0,0
37,Yes,Non-Travel,1072,Sales,2,4,Life Sciences,4501,1,Male,52,3,1,Manager,1,Married,2664,3813,6,No,11,4,3,1,19,3,1,5,3,3,1
29,Yes,Travel_Rarely,1157,Sales,7,4,Life Sciences,4502,3,Male,73,1,1,Manager,1,Divorced,2225,21538,1,No,13,3,2,0,16,2,3,0,0,0,0
48,Yes,Travel_Frequently,406,Research & Development,5,5,Marketing,4503,4,Male,81,3,2,Research Scientist,3,Divorced,4567,10122,0,No,11,3,3,3,11,2,2,0,0,0,0
37,No,Travel_Frequently,595,Research & Development,1,4,Other,4504,3,Male,80,4,2,Research Director,3,Single,6296,18105,3,No,11,3,4,1,16,2,3,0,0,0,0
18,No,Travel_Rarely,1322,Research & Development,6,2,Life Sciences,4505,2,Female,52,3,4,Manufacturing Director,4,Single,12698,23484,0,No,12,3,4,3,11,3,4,5,5,3,5
45,No,Travel_Rarely,1475,Research & Development,5,5,Other,4506,4,Female,41,3,1,Research Director,4,Married,2463,17287,1,Yes,15,3,2,1,6,2,1,6,2,1,2
56,No,Travel_Rarely,1433,Human Resources,1,3,Life Sciences,4507,2,Female,78,4,5,Human Resources,2,Married,19999,11112,5,No,18,3,2,0,24,0,4,3,2,1,0
45,Yes,Travel_Rarely,1013,Research & Development,16,3,Life Sciences,4508,4,Female,77,3,4,Healthcare Representative,1,Married,11806,2474,1,No,13,3,1,1,11,3,4,11,1,1,7
37,No,Travel_Rarely,271,Research & Development,11,3,Marketing,4509,2,Male,45,3,3,Research Scientist,4,Single,9239,18124,9,No,16,3,4,0,18,2,3,1,1,0,1
45,No,Travel_Frequently,1145,Sales,12,4,Medical,4510,1,Male,58,2,2,Sales Representative,2,Married,6417,2848,2,No,11,3,4,3,7,4,3,2,2,0,1
47,No,Travel_Rarely,1274,Research & Development,13,3,Medical,4511,2,Male,91,3,2,Laboratory Technician,2,Divorced,5601,11063,0,No,13,3,1,0,13,2,3,13,7,0,1
34,No,Travel_Rarely,295,Research & Development,5,2,Marketing,4512,2,Male,53,2,1,Manager,2,Married,2521,14675,1,No,12,3,4,1,6,3,3,2,1,2,2
55,No,Travel_Rarely,1422,Research & Development,12,3,Marketing,4513,4,Female,85,2,4,Healthcare Representative,4,Divorced,10479,11870,2,No,17,3,4,0,11,2,3,1,1,0,1
37,No,Non-Travel,305,Research & Development,24,1,Marketing,4514,2,Male,71,3,4,Laboratory Technician,4,Married,10125,4174,0,No,15,3,3,2,1,3,3,1,1,0,1
45,No,Non-Travel,1202,Research & Development,20,3,Marketing,4515,1,Male,53,3,3,Research Director,2,Married,8483,15375,1,No,13,3,3,0,15,0,3,5,2,1,0
42,No,Travel_Rarely,142,Research & Development,3,4,Life Sciences,4516,3,Male,80,3,2,Manufacturing Director,2,Married,6435,20314,5,No,11,3,2,1,10,3,3,1,1,1,0
37,No,Travel_Rarely,1187,Sales,12,3,Life Sciences,4517,1,Male,92,3,4,Manager,1,Divorced,13987,4188,4,No,12,3,1,0,19,3,3,19,3,1,2
33,No,Travel_Frequently,1299,Sales,18,1,Marketing,4518,4,Male,98,1,2,Sales Executive,3,Married,5309,25482,3,No,11,3,2,2,2,2,3,2,0,0,2
43,No,Travel_Frequently,1436,Research & Development,2,4,Medical,4519,3,Male,45,3,3,Manufacturing Director,1,Single,9845,26784,0,No,20,3,2,0,5,5,3,0,0,0,0
46,No,Travel_Frequently,1450,Research & Development,4,3,Life Sciences,4520,1,Male,45,3,4,Healthcare Representative,3,Single,14107,8014,0,No,13,3,1,0,4,3,1,4,4,3,4
26,No,Travel_Rarely,470,Research & Development,27,4,Other,4521,4,Male,30,3,2,Research Director,3,Divorced,4544,20271,0,No,12,3,2,0,11,3,3,0,0,0,0
37,Yes,Travel_Rarely,745,Research & Development,1,3,Other,4522,3,Male,45,4,1,Research Director,3,Single,2399,3376,0,No,11,3,4,1,7,2,3,1,0,0,1
41,No,Travel_Rarely,524,Sales,7,4,Life Sciences,4523,1,Female,50,1,1,Manager,3,Divorced,2603,4971,3,Yes,11,3,4,3,18,3,1,4,4,0,4
24,No,Travel_Rarely,173,Research & Development,8,4,Medical,4524,1,Male,40,3,4,Research Scientist,2,Divorced,13314,6180,0,Yes,22,4,3,1,13,2,4,0,0,0,0
19,No,Travel_Rarely,846,Sales,1,3,Life Sciences,4525,2,Female,99,3,2,Sales Executive,1,Married,4639,7717,1,Yes,14,3,4,1,11,3,4,8,2,1,6
43,No,Travel_Rarely,1449,Research & Development,22,4,Technical Degree,4526,4,Male,30,3,2,Research Director,3,Divorced,4037,10231,1,No,13,4,2,0,13,3,3,13,0,9,3
30,No,Travel_Rarely,1165,Research & Development,5,2,Human Resources,4527,1,Female,67,3,3,Manager,3,Single,9291,23693,1,Yes,12,3,4,0,12,4,3,0,0,0,0
25,Yes,Travel_Rarely,388,Research & Development,29,3,Marketing,4528,4,Female,92,2,3,Laboratory Technician,4,Single,10243,24871,0,No,11,4,2,1,20,2,4,0,0,0,0
48,Yes,Travel_Rarely,823,Research & Development,1,4,Other,4529,1,Male,98,1,3,Manager,3,Married,8470,18825,3,No,20,3,1,0,7,4,3,2,1,0,1
34,Yes,Travel_Frequently,304,Research & Development,1,3,Life Sciences,4530,4,Female,35,4,1,Healthcare Representative,3,Married,3088,9863,2,No,19,3,4,0,18,3,3,7,6,4,7
29,No,Travel_Rarely,392,Research & Development,11,3,Technical Degree,4531,1,Male,68,4,2,Laboratory Technician,4,Married,5866,9146,4,No,13,3,2,1,17,3,3,12,1,2,6
39,No,Travel_Rarely,1335,Research & Development,10,3,Other,4532,3,Male,100,3,2,Manager,4,Divorced,5037,9173,0,Yes,18,3,2,3,20,2,3,5,5,0,0
37,No,Travel_Rarely,670,Sales,1,2,Marketing,4533,2,Male,46,3,2,Manager,1,Married,6143,25985,0,No,23,3,1,1,0,3,3,0,0,0,0
38,No,Travel_Frequently,254,Research & Development,5,4,Medical,4534,4,Male,100,3,2,Laboratory Technician,2,Divorced,5423,10448,4,No,19,3,3,3,4,3,2,4,2,3,0
33,Yes,Travel_Rarely,1432,Sales,1,3,Medical,4535,3,Female,50,3,1,Sales Representative,3,Married,2797,15203,3,No,15,3,4,1,18,2,2,11,0,3,0
34,Yes,Non-Travel,622,Sales,11,3,Technical Degree,4536,3,Male,84,2,2,Manager,3,Divorced,6357,24851,7,No,17,3,4,0,1,2,2,1,1,1,1
36,No,Travel_Rarely,519,Sales,1,1,Medical,4537,1,Male,39,4,3,Sales Representative,4,Divorced,10381,22723,0,No,18,3,4,3,13,2,2,2,2,1,2
